本事業は、、東京電力福島第一原子力発電所における事故調査・検証委員会。最終報告書、の提言に基づき、原子力規制委員会として、、諸外国原子力規制機関との規制情報交換等、、原子力規制情報の収集及び知識の普及、などの取組みを通じて、国際社会への貢献及び我が国の原子力規制の継続的改善につなげることを目的としている。諸外国規制機関との協力を進め、継続的に二国間、多国間の枠組みを通して、原子力規制に関する情報収集・発信及び意見交換等を行うとともに、諸外国原子力規制機関との人的交流を行う。。また、アジア・世界の原子力規制機関同士が情報を共有する枠組みであるANSN、Asian Nuclear Safety Network、、GNSSN、Global Nuclear Safety and Security Network、を活用し、海外の原子力規制に係る最新情報の収集・発信を行う。	1
過労死等防止対策推進法、、平成26年6月27日法律第100号、及び同法に基づき策定した、過労死等の防止のための対策に関する大綱、、平成30年7月24日閣議決定、を踏まえ、過労死等防止対策の一層の推進を図る。、過労死等防止対策推進法、及び、過労死等の防止のための対策に関する大綱、を踏まえ、。、過労死等に関する調査研究、。、過労死等を防止することの重要性について国民の自覚を促すための周知・啓発、。、国民の過労死等防止対策の重要性に対する関心と理解を深めるための、過労死等防止対策推進シンポジウム、、毎年11月の、過労死等防止啓発月間、に開催、。、過労死で親を亡くした遺児等を招請し、イベントを通じて心身のリフレッシュを図るほか、遺児及びその保護者を対象とした相談等を行う過労死遺児交流会。を実施する。	1
我が国は,難民等に対する人道支援を国際貢献の重要な柱の一つと位置付けており,この分野で我が国の姿勢を国内外に示すとともに,外交上の発言権を維持するため,国際連合パレスチナ難民救済事業機関、UNRWA、が担当するパレスチナ難民を除く全世界の難民の保護・支援及び難民問題の恒久的解決を目的として中立的立場から包括的な取組を行う唯一の国際機関である国際連合難民高等弁務官事務所、UNHCR、を通じて,難民・国内避難民に対する支援を実施する。民族・宗教・政治的対立等に起因する紛争の多発により急増した難民や国内避難民に係る問題は,人道上の問題であるとともに,周辺地域のみならず世界の平和と安定に影響を及ぼしかねない問題である。我が国は,アフリカ地域,中東,アフガニスタン及び周辺国地域を中心に,難民帰還が進む地域における帰還支援,現地コミュニティにも裨益する形での帰還先における再統合支援に加え,帰還の見通しが立たない難民・国内避難民の保護・支援活動等を支援する。	0
健康・医療戦略の下、健康・医療に関する先端的研究開発及び新たな産業活動の創出等を通じて健康長寿社会を実現するための施策を集中的かつ計画的に推進するための検討に資する。健康・医療に関する先端的研究開発及び新たな産業活動の創出等を通じて健康長寿社会を実現するため、課題等を分析・把握する調査等を実施。	1
在宅での介護が困難な労災重度被災労働者に対し、その傷病・障害の特性に応じた専門的な施設介護サービスを提供するために国が全国8か所に設置した労災特別介護施設、ケアプラザ、の特別修繕を行うことにより、施設入居者の安全な生活環境の整備を図る。。国が全国8か所に設置した労災特別介護施設、ケアプラザ、の経年劣化に対応するため、当該施設・設備の特別修繕を実施する。	0
固体高分子形燃料電池、PEFC、及び固体酸化物形燃料電池、SOFC、の社会への本格的実装に向けて、高効率・高耐久・低コストの燃料電池システムを実現可能とする技術開発を行うとともに、大量生産可能な生産プロセス及び品質管理等の技術開発、業務・産業用燃料電池の技術実証を行い、定置用燃料電池や燃料電池自動車の市場投入及び普及を進め、水素利用の飛躍的拡大を図るとともに、水素・燃料電池分野の世界市場の獲得を目指す。、基盤技術開発では、PEFCの高効率・高耐久・低コスト化を実現する低貴金属触媒や非貴金属触媒、電解質等の要素技術開発を行う。また、膜電極接合体、MEA、及びMEA構成材料の設計技術確立のための反応現象や物質移動現象等の評価・解析・制御技術開発を行う。加えて、SOFCについては、発電効率65%以上を実現する設計コンセプト創出を行う。。、実用化技術開発では、燃料電池を構成する電極触媒、電解質、セパレータ等の材料やMEAといった各部材について、大量生産可能な生産プロセス及び検査技術方法の確立に向けた技術開発を行う。さらに、発電効率60%以上の燃料電池システムの市場投入を見据えた実証試験を行う。	1
感染拡大の懸念等から健康不安の解消のために医師に相談をしたいというニーズは増加。感染症指定医療機関だけでなく一般の診療所等へ直接電話による相談が増加し、地域の医師の負担も増加。国民が抱える潜在的な健康不安に対処できるよう、遠隔で効率的に医療者が相談に乗ってくれる窓口、健康相談窓口、を国が整備する。感染拡大の懸念等から健康不安の解消のために医師に相談をしたいというニーズは増加。感染症指定医療機関だけでなく一般の診療所等へ直接電話による相談が増加し、地域の医師の負担も増加。国民が抱える潜在的な健康不安に対処できるよう、遠隔で効率的に医療者が相談に乗ってくれる窓口、健康相談窓口、を国が整備する。設置する相談窓口は、子供や妊婦、高齢者等にも寄り添った相談が可能となるよう、専門医も活用しつつ幅広い診療領域での相談を電話・テレビ電話等の多様な相談ツールを活用して実施する。	0
第1次国土形成計画、全国計画、が平成27年8月に改正された。また同時に、第4次国土利用計画、全国計画、も改正された。前計画及び第2次国土形成計画、全国計画、、第4次・第5次国土利用計画、全国計画、を推進するため、国・地方公共団体・企業・NPO・国民一人一人の多様な主体による計画への理解を図るとともに、各主体の国土づくり・地域づくりへの参画を促すことを目的とする。多様な主体の理解を促進するため、国、地方公共団体の計画担当職員との意見交換や討論を行う国土計画研究交流会の開催、ホームページによる国土計画関係情報の提供等を実施する。	0
平成25年8月の総務省による、医療安全対策に関する行政評価・監視結果に基づく勧告、の内容、特定機能病院以外の医療機関においても、特に安全使用に際して技術の習熟が必要と考えられる医療機器について、各医療機器の設置状況や使用頻度等を考慮した上で、定期的な研修を行うよう措置すること、を実行することを目的とする。医療機関等の職員の個々の能力の向上とともに、医療現場における医療機器の安全性をより高めるための知識の習得及び普及を図ること等を目的に、特定機能病院以外の医療機関、特に、中小規模の医療機関、のスタッフを対象に、講師として医政局職員を全国8カ所、地方厚生、支、局所在地等、に派遣し、安全管理が強く求められる医療機器、人工呼吸器及び呼吸モニタ、輸液ポンプ等、に関して、年1回程度の研修を実施する。	0
国際分業や市場の拡大等による我が国産業の国際的な競争力の強化に向けて、我が国を取り巻く経済情勢の変化を適切に捉えるとともに、どのような産業を創出していくべきかについての見当を行うための包括的・基礎的な調査を行うことにより、経済産業政策上の課題抽出や具体的な政策対応を導き出すことを目的とする。。我が国経済及び産業の発展等に必要な施策の遂行のために、専門的な知見を有するシンクタンク等へ委託を行い、我が国の経済状況の分析及び経済産業政策の課題抽出を行う。	0
沖縄本島北部や離島への高速船等による交通モードの多様化を実現することにより、沖縄観光の魅力の向上、観光客数・観光収入の底上げが期待される。このため、民間交通事業者の自立的な運航の契機となる事業実態調査を行い、あわせて観光振興及び回遊性向上の効果について調査を行うものである。。、1、交通モード多様化の事業実態調査の実施。。新たな交通モードとして、自動車交通と比べ競争力のある、より大型でより高速の高速船を運航する場合の場所、地域、、機材、運航期間等の調査、検討を行う。。、2、効果測定。。沖縄本島北部及び離島の観光振興及び回遊性向上の効果について調査を行う。	0
国民の生命、身体及び財産を災害から守るため、、消防防災施設の整備、、消防の広域化や連携・協力、、救急救命体制の整備、、救助技術の高度化及び国際消防救助隊に係る体制整備、消防職員・消防団員への高度な教育訓練、、女性消防吏員の更なる活躍、に係る施策を実施することにより、消防防災体制の充実強化を図る。。消防防災体制の充実強化を図るため、補助金交付、各種調査、検討、助言、研修、普及啓発等を行うものであり、具体的には以下のとおりである。。、消防防災施設整備費補助金の補助対象者、地方公共団体。補助対象施設、耐震性貯水槽等。補助率、1/3、1/2、一部の事業に対する嵩上げ 5.5/10、。、地方公共団体にアドバイザーや職員を派遣し、消防の広域化や連携・協力を推進するための具体的な方策に係る助言等を実施。、傷病者搬送等に関して都道府県が定める基準、以下、実施基準、という。、の運用状況など救急業務の諸問題を調査し、その結果を関係機関と共有。、救助技術高度化の検討及び国際消防救助隊員に対する教育訓練等を実施。、消防職員・消防団員に係る教育訓練にICTや大規模災害等対応能力訓練装置等を導入し、効率的な研修等を実施。、職業説明会の開催やパンフレットの配布、ポータルサイトでの積極的な広報等を実施。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。	0
開発途上国の輸出振興のための技術的援助を行う目的で,WTO及びUNCTADの下に設立された,貿易のための援助、AfT、の実施に特化した唯一の援助実施機関。途上国の輸出環境整備,貿易のための民間セクター支援を実施しており,日本企業の途上国進出促進や途上国企業との貿易振興にも裨益。特に女性の企業家育成支援,女性企業家の貿易参画支援を目的としたプロジェクトの形成に力を注いでおり,日本企業とも提携し市場価値の高い商品を開発するなど,日本経済にも貢献している。。ITCは,途上国の貿易促進及び輸出産業振興支援の分野で大きな実績を有している。特に,輸出振興に不可欠な中小企業支援,及び女性企業家支援を含む民間セクター育成のための案件実施に精通しており,受益国政府に加え,他の国際機関からも高い評価を受けている。我が国は,途上国の女性企業家と国外の投資家及び輸入者との間のビジネス関係構築を包括的に支援するためのもので,マーケティング・スキル向上のための研修,見本市での商談支援等を通じた貿易機会拡大支援を実施する、SheTrades Connect、プロジェクトにイヤマ	0
以下の調査を着実に実施し,その成果を広く国民や研究者等が活用しやすい環境を整備する。。、地方教育費調査、。学校教育,社会教育,生涯学習関連及び教育行政のために地方公共団体から支出された経費並びに授業料等の収入の実態及び地方教育行政機関の組織等の状況を明らかにし,国・地方を通じた教育諸施策を検討・立案するための基礎資料を得る。。、子供の学習費調査、。子供を公立又は私立の学校に通学させている保護者が,子供の学校教育及び学校外活動のために支出した経費並びに世帯の年間収入,保護者・兄弟姉妹の状況等の実態をとら、地方教育費調査、。都道府県及び市町村、特別区,一部事務組合,共同設置及び広域連合を含む。、の教育委員会並びに公立の幼稚園,幼保連携型認定こども園,小学校,中学校,義務教育学校,特別支援学校,高等学校,中等教育学校,専修学校,各種学校及び高等専門学校に対し,オンラインの調査票、オンラインが不可能な客体は紙の調査票、により,教育委員会等における教育費,知事部局における生涯学習関連費,教育行政機関の組織及び活動の状況について調査を行い,報告書等で公表する。。、子供の学習費調査、。抽出された公立並びに私立の幼	0
各都道府県が行う都道府県地価調査の結果を全国・圏域別で集計・分析し、その地価動向を広く情報提供することにより、適正な地価の形成に寄与するとともに、不動産市場の活性化や適切な政策対応に資することを目的とする。各都道府県知事が、毎年7月1日における調査地点の正常価格を不動産鑑定士の鑑定評価を求めた上で判定を行う。国土交通省は、各都道府県が毎年実施した地価調査の結果の提供を受けて、全国・圏域別に地価動向に関する集計・分析を行い公表する。	0
我が国は国内に111の活火山を有する世界有数の火山国である。近年、桜島などの火山活動の急激な活発化に伴う降灰等により農作物等への被害が増加している。このため、火山の噴火により著しい被害を受けるおそれがある地域を対象として、地域経済の基盤として地域生活の安定に欠かせない役割を果たす、農作物など農業への被害を防除・最小化するために必要な施設整備等を実施し、災害に強い農村地域づくりを推進する。この事業実施による成果については、各事業の実施計画において、事業により降灰被害が防止される農地及び周辺地域の面積を確認し火山の噴火により著しい被害を受け、又は受けるおそれがあると認められ、活動火山対策特別措置法に基づき都道府県知事が策定した防災営農施設整備計画の対象地域において、農作物等への被害を防除・最小化するために必要な洗浄用機械施設の整備等を支援する。。。、補助率、1/2以内、	0
水産加工・流通の専門家による事業者の個別指導及びセミナー等の開催を支援するほか、当該指導を踏まえ、被災地の水産加工業者等が行う販路の回復・新規開拓等の取組に必要な加工機器の整備、放射能測定機器の導入等を支援することにより、被災地の水産加工業の販路を回復する。1。復興水産加工業等販路回復促進指導事業、補助率、定額、。。。被災地の水産加工品等の販路回復等に向けた個別指導及びセミナー、商談会等の開催、被災地産水産物の安全性をPRするためのセミナー・講習会等の開催を支援。。2。水産加工業等販路回復取組支援事業、補助率、2/3以内、定額、。。。個別指導を踏まえ、必要と認められる場合には被災地の水産加工品の販路の回復・新規開拓等に向けた、漁業者、加工・流通業者又はそれらの団体が実施する取組に必要な加工機器の整備、放射能測定機器等の水産物の安全性を確保するための機器の導入、マーケティング等の経費を支援。。3。加工原料等の安定確保取組支援事業、補助率、1/2以内、。。。被災地において加工原料を確保するため遠隔地から調達する際の運賃の掛かり増し経費の一部等を支援。	0
国税総合管理システム、以下、KSKシステム、という。、は、税の申告及び納付事績、各種の情報を入力することにより、国税債権などを一元的に管理するとともに、これらを分析して税務調査や滞納整理に活用することを目的とした税務行政事務の基盤システムである。。KSKシステムは、全国の国税局と税務署をネットワークで結び、申告・納税の事績や各種の情報を入力することにより、国税債権などを一元的に管理するとともに、これらを分析して税務調査や滞納整理に活用するなど、地域や税目を越えた情報の一元的な管理により、税務行政の根幹となる各種事務処理の高度化・効率化を図るために導入したコンピュータシステムである。	0
労災保険給付は、労働者の業務上又は通勤による負傷、疾病、障害、死亡等に対して、迅速かつ公正な保護をするため、必要な保険給付を行い、もって労働者の福祉の増進に寄与することを目的とする。また、業務災害については、労働基準法上の事業主の災害補償責任を担保することを目的とする。。別添のとおり。	0
東京電力福島第一原子力発電所については、今後、高線量状態の原子炉に近い作業が増加する見込みであり、より効果的な被ばく低減対策が求められている。政府の同原発廃炉に向けた中長期ロードマップにおいても、工事の発注段階からの効果的な被ばく線量低減措置の実施、が盛り込まれた。。。このため、元請事業者における施工計画の作成者、作業現場での作業指揮者に対して必要な教育を実施するとともに、被ばく低減に係る専門家チームを組織し効果的な低減対策の事例収集や検討とその周知とともに、元請事業者が作成する施工計画に対して必要な。被ばく線量低減に関する専門家によるチームを組織し、効果的な被ばく低減措置の検討及び好事例の収集とその周知を行うとともに、元請事業者が作成する施工計画に対する助言を行う。。。さらに、教育の内容等に関するニーズ調査を行い、元請事業者の施工計画の作成者、作業現場での作業指揮者に対して、被ばく低減措置の実施に係る必要な教育を実施する。	0
国際博覧会への出展を通じ、人類が直面している地球規模の課題解決に向けた我が国の取り組みや魅力を国際社会に発信する。、心をつなぎ、未来をつくる、をテーマに開催される2020年ドバイ国際博覧会への日本館出展に向けた準備を実施する。。大阪・関西万博を、国連が策定した持続う可能な開発目標、SDGs、達成に貢献する万博にするため、できるだけ多くの国が参加し、共に創る、Co-creation、の場とすることを目的に、開催に向けた準備を進めていく。	0
パリ協定を受け、平成28年、2016年、5月に閣議決定された、地球温暖化対策計画、において、温室効果ガス、メタン、一酸化二窒素等、の大幅な排出削減を目指すこととされている。本事業は、農林水産分野の温室効果ガス排出源の約1/3を占める畜産分野からの排出削減を最終目的としている。このためには、家畜排泄物や牛個体からの温室効果ガスの排出低減を可能とする技術の開発が課題となっていることから、本事業を実施する。。国立研究開発法人、大学、企業等の研究機関からなる研究コンソーシアムに委託して、畜産分野からの温室効果ガスの排出削減のため、温室効果ガスを低減する飼養管理技術、家畜排泄物管理を含む。、の開発や、温室効果ガスの発生が少ない牛の生体・個体差等に関する研究開発を実施する。	1
令和2年度より小学校から順次実施される新学習指導要領においては、学校図書館の一層の活用や、児童・生徒の自主的・自発的な学習活動や読書の活動の充実が求められている。この動きを受け、学校図書館の活性化に向けた調査研究事業や司書教諭養成講習会を実施することで、学校図書館の効果的な活用の促進や、司書教諭・学校司書の資質能力向上等を図る。。新型コロナウイルスを想定した、新しい生活様式、や、新型コロナウイルス感染症拡大防止対策下における学校図書館の活動ガイドライン、などを踏まえた、司書教諭・学校司書の活用による学校図書館の機能の強化や緊急事態でも学校図館活動を継続させるための先導的かつ特色ある取組を行う。。。また、全国の教育機関が司書教諭講習を実施するための経費を措置し、実態調査の実施や事例収集を行う。	0
民間団体等の指導・監督に必要な経費、。国際協力に従事するNGOが一般国民や小規模NGO等からの照会に適切かつ効果的に対応するため,また国際協力の重要性やNGO活動に対する理解を促進するために,全国に配置しているNGO相談員を外務省職員が指導するとともに,NGO相談員同士の意見交換・情報交換を行うために開催する連絡会議等に関する経費。。。、NGO調査・連携費、。経済協力におけるNGOとの連携強化のため,NGOによる適切な案件形成と着実な事業実施を確保するために支出する経費。。。、民間援助連携に必要な経費、。日本NGO連携無償資金協力事業、N連、を,より効果的・効率的に遂行し,かつ透明性を高める観点から,その妥当性,進捗状況及び現地のニーズ等を現地コンサルタント等の第三者に委託し,調査するための経費。また,在外公館長及び職員が任国および兼轄国におけるN連事業の引き渡し式へ出席,並びに事業の妥当性,進捗状況等の調査を行うための経費。。。、日本NGO連携無償資金協力評価調査事業費、。本事業を通じて,国際協力NGOの組織基盤強化を図り,多様な担い手による効果的なODA事業の実施を確保するとともに,可視化を通じて,ODAの透明性向上,国民への説明責任を果たすための経費。、民間団体等の指導・監督に必要な経費、。国際協力に従事するNGOが一般国民や小規模NGO等からの照会に適切かつ効果的に対応するため,また国際協力の重要性やNGO活動に対する理解を促進するために,全国に配置しているNGO相談員を外務省職員が指導するとともに,NGO相談員同士の意見交換・情報交換を定期的に実施。また,日本NGO連携無償資金協力事業、N連、等,NGOへの支援経費が適切に執行されていることを,外務省職員が確認することも併せて実施。。。、NGO調査・連携費、。N連等,NGO支援事業の適正な執	0
沖縄県における犯罪を抑止し、沖縄県民の安全・安心を確保することを目的とする。平成28年5月に沖縄県で発生した米軍関係者による事件を受け、このような悲惨な事件を繰り返さないため設置された、沖縄県における犯罪抑止対策推進チーム、により、沖縄県における犯罪抑止に関する対策の一環として実施が決定。沖縄県における犯罪を抑止し、沖縄県民の安全・安心を確保するため、沖縄総合事務局に創設した青色パトカー100台規模の、沖縄・地域安全パトロール隊、による防犯パトロール等を行う。	0
東京電力福島第一原発事故により設定された帰還困難区域等に住所を有する被保険者について、医療保険の窓口負担、一部負担金、及び保険料、税、免除等の特別措置を実施した医療保険者等に対して財政支援をすることにより、健康保険事業等の円滑・適正な運営を確保することを目的とする。東京電力福島第一原発事故により設定された帰還困難区域等に住所を有する被保険者に係る特別措置として、全国健康保険協会、健康保険組合については医療機関での窓口負担、一部負担金、の免除措置、市町村国保、国民健康保険組合及び後期高齢者医療広域連合については、医療機関での窓口負担、一部負担金、免除措置及び保険料、税、免除措置を実施した医療保険者等に対し、当該免除額に対して財政支援するものである。。、交付金額、。、全国健康保険協会・・・免除総額の10/10以内の額。、健康保険組合・・・免除総額に対し、健康保険組合の財政力に応じて1/3~3/3以内の額。、市町村国保、国民健康保険組合、後期高齢者医療広域連合・・・免除総額の4/10以内、令和2年度は2/10以内、の額	0
近年の沿道からの災害による通行止めの発生を踏まえ、沿道リスクの適切な把握・評価手法を検討するとともに、所有者の責務にも留意した対策手法等を検討することで、道路における事前防災の深化を図る。道路においては、通行の安全性を確保するため、点検及び対策を行っている。一方、近年、沿道からの災害による通行止め等が多く発生しており、道路空間だけでなく、沿道のリスクを適切に評価し対応する必要がある。これらを踏まえ、土砂災害警戒区域、津波浸水想定区域等の道路以外が設定する沿道リスクを道路管理者が適切に把握・評価するとともに、沿道リスクへの適切な対応手法について検討するものである。	0
国際原子力機関、IAEA、、経済協力開発機構原子力機関、OECD/NEA、に対する特別拠出金の拠出を通じて、我が国の原子力利用が核不拡散の点から平和的に進められていることについて国際的な理解・協力を得るとともに技術・制度等に関する情報を入手することで、我が国の原子力施設等の利用の促進等に資することに加え、国際的な核セキュリティ強化や核拡散抵抗性の向上などの国際貢献にも資する。IAEA及びOECD/NEAにおいて実施される、。、核不拡散・原子力平和利用に関する調査・検討。、原子力システムにおける放射性廃棄物に関する技術の調査・検討。、核拡散抵抗性に優れた原子力技術開発の調査・検討。の取組について特別拠出金を拠出し、我が国の原子力平和利用の推進に資する。	1
持続可能な社会の構築、低炭素社会の実現を目指し、環境教育の実践・普及を図る。環境教育に関する優れた実践を促し、全国へそれらの成果を普及するため、環境のための地球規模の学習及び観測プログラム、グローブ、等を実施。	1
地方への誘客や消費の拡大を進めるべく、訪日外国人の大幅な増加などにより変化の著しい旅行者の消費実態を的確に把握すると共に、行政・民間における観光に関する取組をPDCAサイクルに基づき早急かつ着実に実施するため、観光施策の基本インフラである観光統計の整備を着実に進めることを目的とする。観光統計整備事業は、平成14年度の事業開始以降、調査対象の拡充等を行いつつ継続的に実施している。。令和元年度では、我が国における日本人・外国人の宿泊旅行の実態を明らかにする、宿泊旅行統計調査、、国民の観光旅行の実態を把握するとともに観光消費の経済波及効果を明らかにする、旅行・観光消費動向調査、、訪日外国人の旅行消費・再訪意向・満足度等を明らかにする、訪日外国人消費動向調査、を継続して実施した。	0
我が国において医療崩壊を防ぎつつ新型コロナウイルス感染症を克服するため、ECMO、体外式膜型人工肺、等を整備し、大学病院での実地の診療を通じた高度先端医療人材養成する。重症患者を受け入れ先端高度医療を提供した実績を有する大学病院を対象にECMO等の医療機器を整備し、周辺の大学病院の医療人材も受け入れ、医療崩壊を防ぎつつ、実地での診療を通じて未知の感染症である新型コロナウイルス感染症の克服に向けた高度先端医療人材を養成する。。、補助率、定額補助、	0
将来必要とされる情報共有能力の向上と、情報の多様化・複雑化に対応する高速・高信頼のデータ通信を実現する次世代データリンクシステムに必要な高速・高信頼化技術について研究を行い技術的知見を取得し、将来の装備品等に反映する。当該事業では、平成27年度から平成29年度に実施した研究試作、その1、及び平成28年度から令和元年度に実施する研究試作、その2、において、設計を実施すると共にデータリンク端末装置、データリンクソフトウェア等を試作し、平成29年度から令和2年度にかけて、試験を実施した後、研究を終了する予定である。	1
法人等が実施する廃棄物処理施設の整備事業に対して財政支援を行い、廃棄物の円滑かつ適正な処理を確保・推進することを目的とする。・中間貯蔵・環境安全事業株式会社が行うPCB廃棄物処理のための拠点的広域処理施設の整備に対し事業費の一部を補助する、補助率、定額、。。・大阪湾広域臨海環境整備センターが行う広域埋立処分場整備事業に対し、事業費の一部を補助する、補助率、1/3、。	0
エコライフフェア、事業者及び国民の間に環境の保全についての関心と理解を深め、積極的に環境の保全に関する活動を行う意欲を高める。。、環境保全功労者表彰、環境保全活動に取り組む者、団体、を称えることで、国民に対して自発的な環境保全活動を促す。。、環境行政普及徹底を行う経費、環境行政について、広く国民の理解を高め、環境保全への参加を促すための、広報の充実強化を図る。、エコライフフェア、環境基本法第10条に基づく国の努力義務である、環境の日、の趣旨にふさわしい事業として環境省が開催している。。、環境保全功労者表彰、環境月間、6月、の中心行事のひとつとして国民各層の環境保全意識の高揚を全国レベルで図るため、環境保全分野で長年にわたる顕著な功績のあった者、団体、を表彰。。、環境行政普及徹底を行う経費、環境に関する国の施策を幅広く発信する広報誌、Web版、の発行、共同・時事通信からの情報収集を実施等。	0
救急医療施設、周産期医療施設、災害拠点病院等の医療機器等を整備し、良質かつ適切な医療を効率的に提供する体制の確保を図るとともに、医療施設における患者の療養環境及び医療従事者の養成力の充実等を図ることを目的とする。下記の事業等について、医療機器を整備する際の経費について補助を行う。。・救急医療機関設備。。・災害医療機関設備。。・周産期医療機関設備。・人工腎臓装置不足地域設備。等。。補助率、国1/3、都道府県2/3。。、。国1/2、都道府県1/2	0
東日本大震災により被災した公園、街路、都市排水施設等の復旧及び堆積土砂の排除を行うことにより災害からの速やかな復旧を図り、公共の福祉を確保することを目的とする。東日本大震災により被災した、公園、街路、都市排水施設等の復旧及び堆積土砂の排除に要する費用に対する補助。。、国庫負担・補助率、2/3、1/2、8/10、9/10、	0
高齢者の尊厳の保持の視点に立って、虐待防止及び虐待を受けた高齢者の被害の防止や救済、高齢者の権利擁護を図る。市町村・地域包括支援センター、介護施設従事者に対する研修を実施し、身体拘束の廃止に向けた取組など介護現場での権利擁護のための取組を支援するとともに、各都道府県による地域の実状に応じた専門的な相談体制等の整備など、各都道府県における高齢者の権利擁護のための取組を推進する。。補助率1/2	0
厳しさの増す安全保障環境のもと、防衛力整備を着実に推進し、各種事態への即応性・実効的対処能力の向上等を図ることにより、我が国の平和と国民の生活の安全・安心を確保するため、主として低空域における防空体制を維持する。。陸上自衛隊では低空域の防空体制を維持するため、短距離地対空ミサイル、短SAM、を装備しているが、これらを正常に可動させるためには短SAM、誘導武器装備品、の修理に必要な部品及び諸材料費を取得することが必要不可欠である。短SAM、誘導武器装備品、の可動率を維持・向上させ即応性の向上をはかるため、短SAM、誘導武器装備品、の修理に必要な経費を取得するものである。。、SAM、Surface-to-Air-Missile、	0
人口減少が進む中、他分野と同様、建築分野における生産性の向上を図ることが喫緊の課題である。このため、建築物の建築にあたり、建築確認等の手続きに要する時間コストの削減を目的とする。建築関係手続の一層の簡素化に向け、更なるオンライン化を推進するため、電子申請を行うことが可能なシステム整備に対する支援を行う。、補助率、定額補助、	0
国際法協会、International Law Association,1873年設立,本部ロンドン、は,世界でも最も古い法学分野の国際学会の一つであり,国際法分野における最も著名かつ権威ある学会である。1964年に東京で開催されて以来の世界大会が開催される歴史的な機会を捉えてレセプションにおいて,日本の国際法分野における取組や法の支配の促進に向けた貢献に対する理解と協力を得ることを目的とする。。。国際法協会、International Law Association,1873年設立,本部ロンドン、は,世界でも最も古い法学分野の国際学会の一つであり,国際法分野における最も著名かつ権威ある学会である。同日本支部は1920年に設立され,積極的な活動を行っており,国際社会における法の支配を推進する観点からも,多大な貢献を行っている。。。今般,2020年8月に第79回国際法協会世界大会が京都で開催されることとなったが,日本での開催は,1964年に東京で開催されて以来2回目。、Bridging for t	0
開発途上国に対する工業開発の促進及び加速化を図り,世界的,地域的及び国家的なレベルなおいて,工業開発及び工業協力を促進することを目的として設立された国際機関であるUNIDOに対する加盟国としての義務を果たし,持続可能な開発目標、SDGs、の達成に貢献する。また,日・UNIDO間のパートナーシップを強化し,人間の安全保障,アフリカ支援,環境・気候変動等我が国が重視する政策を協力して推進するとともに,我が国民間セクターの技術・ノウハウの活用や海外事業展開,国際機関における日本人職員の増強にも貢献する。。UNIDOの人件費,運営費,調査費その他恒常的に必要な費用等の支出、通常予算、に対する分担金を負担。UNIDOは,、1、開発途上国における工業化政策,工業計画の立案,企画等についての助言及び勧告,、2、専門家派遣による開発途上国での直接技術指導,、3、開発途上国の工業化推進に必要とされる先進国資本及び関連技術の斡旋,、4、開発途上国の研究,技術開発等に対する機材供与,、5、工業技術,投資,財政,生産,経営計画立案に関する資料収集,分析及び情報交換の促進,、6、民間企業を含めた専門家会議,研究,討論会等の	0
広域に発生し、急激にまん延して農作物に重大な被害を与える病害虫について、その発生動向等を調査し、防除を要する病害虫や防除対策に関する情報を農業者等に提供することにより、病害虫の防除を効果的かつ効率的に行い、その被害を防止して農業生産の安定と助長を図ることを目的とする。。病害虫による農業被害を防止するため、国は、農作物に重大な損害を与えるものとして農林水産大臣が指定した病害虫、指定有害動植物、について、都道府県の協力を得て、発生動向等を調査し、その後の発生予測と防除対策に関する情報を取りまとめ、農業者等の関係者に提供している、発生予察事業、。。。本交付金は、植物防疫法に基づき、都道府県が国の発生予察事業に協力するために要する経費と、農業者等に対し病害虫に関する情報提供や防除指導等を行う病害虫防除所の運営に要する経費を47都道府県に交付する。、交付率、定額、	1
都道府県の法定受託事務である引揚者等特別交付金、引揚者及びその遺族並びに引揚前死亡者の遺族に対する特別交付金をいう。以下同じ。、の支給に係る認定事務等を円滑に実施せしめること。引揚者等特別交付金の支給対象となる引揚者等からの申請に基づき当該支給に係る認定事務等、引揚者特別交付金関係書類の維持管理費を含む。以下同じ。、を行う都道府県から請求があった場合に、当該認定事務等に係る事務費、以下、引揚者等特別交付金支給事務費、という。、を交付。	0
離婚によるひとり親世帯等、父又は母と生計を同じくしていない児童が育成される家庭の生活の安定と自立の促進に寄与するため、、児童扶養手当法、に基づき、当該児童について手当を支給し、児童の福祉の増進を図る。18歳に達する日以降の最初の3月31日までの間にある児童、障害児の場合は20歳未満、を監護する母、かつ生計を同じくする父又は養育するものに対して手当を支給。。、実施主体、都道府県・市・福祉事務所設置町村。、補助率、1/3	0
新型コロナウイルス感染症対策を通じて明らかとなった我が国社会全体のデジタル化の遅れを速やかに克服し、、新たな日常、の構築を通じた質の高い持続的な成長を実現するため、国民利用者がデジタル技術を十分に活用できる環境の構築を図る。上記目的を達成するため、次の措置を講ずることにより、デジタル活用環境の構築を加速する。。国民が地域によらず新しい働き方環境を享受できるようにテレワークを安心して行うことができる、場、を提供するサテライトオフィスの整備を支援	1
